# x_m,y_m,w_tr_right_m,w_tr_left_m
319.482,-716.8005,3.3241,2.7532
318.8237,-716.76245,3.3334,2.751
318.1654667,-716.7238667,3.341866667,2.752266667
317.507325,-716.6848,3.3495,2.75565
316.84926,-716.64522,3.35636,2.76074
315.53312,-716.5661,3.37014,2.77002
314.21718,-716.4855,3.38162,2.78436
312.90148,-716.40346,3.3909,2.80198
311.58598,-716.32,3.39812,2.82202
310.27068,-716.23516,3.40338,2.84368
308.95558,-716.14896,3.40678,2.86636
307.64068,-716.06142,3.40846,2.88954
306.32596,-715.97258,3.40854,2.91284
305.01144,-715.88244,3.40714,2.93598
303.6971,-715.79104,3.40438,2.95874
302.38294,-715.6984,3.4004,2.98082
301.06898,-715.60454,3.3958,3.00198
299.75518,-715.5095,3.38966,3.02198
298.44154,-715.4133,3.3821,3.04056
297.12808,-715.31598,3.3732,3.05744
295.81478,-715.21754,3.3631,3.0725
294.50164,-715.11804,3.35144,3.08568
293.18866,-715.01748,3.33936,3.09702
291.87582,-714.9159,3.327,3.1067
290.56312,-714.8133,3.3145,3.11504
289.25056,-714.70972,3.30198,3.12232
287.93814,-714.60518,3.28956,3.12888
286.62584,-714.49972,3.2774,3.13504
285.31368,-714.39336,3.26558,3.14114
284.00164,-714.28614,3.25428,3.14748
282.68974,-714.17806,3.2436,3.15438
281.37794,-714.06916,3.23368,3.16218
280.06626,-713.95946,3.22464,3.1712
278.7547,-713.84898,3.21662,3.18174
277.44324,-713.73776,3.2097,3.19406
276.13186,-713.62584,3.20392,3.20832
274.8206,-713.51322,3.1993,3.22454
273.50944,-713.39992,3.19578,3.24264
272.19836,-713.28598,3.1933,3.26246
270.88736,-713.17142,3.19174,3.28376
269.57644,-713.05626,3.19104,3.30634
268.2656,-712.94054,3.19108,3.32996
266.95482,-712.82428,3.19178,3.3544
265.6441,-712.70752,3.19304,3.37944
264.33346,-712.59026,3.19478,3.40488
263.0229,-712.47254,3.1969,3.43046
261.71238,-712.3544,3.1993,3.45596
260.40192,-712.23584,3.20188,3.48118
259.09152,-712.1169,3.20458,3.50588
257.78116,-711.9976,3.20728,3.52984
256.47082,-711.87796,3.20988,3.55288
255.16052,-711.758,3.2123,3.57488
253.85026,-711.63778,3.21448,3.59576
252.54002,-711.51728,3.21626,3.61554
251.2298,-711.39656,3.2176,3.63422
249.9196,-711.27564,3.2184,3.6519
248.60942,-711.15454,3.21856,3.66864
247.29924,-711.03328,3.21832,3.68452
245.98908,-710.91192,3.21676,3.69958
244.67892,-710.79044,3.21376,3.71392
243.36878,-710.6689,3.20926,3.7276
242.05862,-710.5473,3.2032,3.74068
240.74846,-710.42568,3.19526,3.75324
239.43828,-710.30404,3.18634,3.76534
238.1281,-710.18244,3.17654,3.77704
236.81788,-710.0609,3.166,3.78842
235.50764,-709.93944,3.1549,3.79956
234.19738,-709.81808,3.14338,3.8105
232.88708,-709.69686,3.1316,3.82132
231.57674,-709.5758,3.11974,3.83214
230.26638,-709.4549,3.10794,3.84306
228.95596,-709.33422,3.09636,3.85418
227.6455,-709.21378,3.08518,3.86564
226.33498,-709.0936,3.07456,3.87762
225.0244,-708.9737,3.06464,3.89022
223.71376,-708.85412,3.05562,3.90358
222.40306,-708.73488,3.04764,3.91784
221.09228,-708.61598,3.04086,3.93316
219.78144,-708.49748,3.03544,3.94966
218.47052,-708.3794,3.03156,3.96748
217.15952,-708.26176,3.02936,3.98678
215.84844,-708.14458,3.02902,4.0077
214.53728,-708.0279,3.03068,4.03032
213.22602,-707.91172,3.03454,4.05462
211.91466,-707.7961,3.04072,4.08042
210.6032,-707.68104,3.0494,4.10734
209.29164,-707.56658,3.06072,4.13486
207.97996,-707.45274,3.07482,4.16236
206.66818,-707.33956,3.09172,4.18916
205.35628,-707.22702,3.11146,4.21458
204.04424,-707.1152,3.134,4.23796
202.73208,-707.0041,3.15926,4.25866
201.4198,-706.89376,3.18714,4.276
200.10738,-706.78418,3.21758,4.2893
198.79482,-706.67542,3.25048,4.2979
197.48214,-706.56746,3.28576,4.30114
196.1693,-706.46036,3.32332,4.29844
194.8563,-706.35414,3.36308,4.2867
193.54316,-706.24884,3.40494,4.26812
192.22986,-706.14446,3.44884,4.2431
190.91638,-706.04104,3.49466,4.21236
189.60276,-705.9386,3.54234,4.17684
188.28896,-705.83716,3.59176,4.14032
186.97498,-705.73676,3.64286,4.1016
185.66084,-705.63742,3.69554,4.06162
184.34652,-705.53918,3.74972,4.02124
183.032,-705.44204,3.80532,3.9814
181.7173,-705.34604,3.86226,3.94298
180.4024,-705.25118,3.92044,3.90692
179.08732,-705.15746,3.97972,3.87414
177.77206,-705.0648,4.03992,3.84568
176.45664,-704.97306,4.10078,3.82258
175.1411,-704.88206,4.16202,3.806
173.8255,-704.79154,4.21726,3.79708
172.50984,-704.70124,4.27192,3.79672
171.1942,-704.6109,4.32562,3.8051
169.87862,-704.52026,4.37796,3.82168
168.56314,-704.42906,4.4285,3.84522
167.24778,-704.33704,4.48282,3.87378
165.93262,-704.24396,4.5347,3.90502
164.61768,-704.14952,4.58366,3.93656
163.30302,-704.0535,4.62924,3.96608
161.98866,-703.9556,4.67096,3.99126
160.67466,-703.8556,4.70836,4.01044
159.36106,-703.7532,4.74096,4.02274
158.04792,-703.64816,4.76828,4.0282
156.73526,-703.5402,4.78986,4.02764
155.42314,-703.4291,4.80524,4.0227
154.1116,-703.31454,4.81394,4.0152
152.8007,-703.1963,4.81548,4.00706
151.49044,-703.07412,4.80942,4.0001
150.1809,-702.94774,4.79528,3.99618
148.87212,-702.81688,4.7726,3.99716
147.56414,-702.6813,4.74092,4.00492
146.25698,-702.54072,4.6998,4.02128
144.95072,-702.39488,4.64918,4.04812
143.6454,-702.24354,4.58952,4.08658
142.34104,-702.08642,4.52176,4.13626
141.0377,-701.92328,4.45596,4.19512
139.73538,-701.75392,4.38434,4.25942
138.434,-701.57822,4.3089,4.32372
137.13346,-701.39612,4.23168,4.38158
135.8336,-701.20766,4.15488,4.4264
134.5342,-701.01294,4.07212,4.45152
133.23502,-700.81208,3.99548,4.4422
131.93586,-700.6052,3.92744,4.40438
130.63644,-700.39242,3.87052,4.34414
129.33658,-700.17386,3.82722,4.27264
128.03602,-699.94964,3.80008,4.20176
126.7346,-699.71978,3.7914,4.14954
125.43262,-699.48334,3.80212,4.1124
124.13114,-699.23792,3.8313,4.08616
122.83188,-698.97972,3.87604,4.06266
121.53734,-698.70346,3.92586,4.03582
120.25068,-698.40256,3.97618,3.99976
118.9753,-698.06994,4.0198,3.95806
117.71458,-697.69852,4.04948,3.91696
116.47182,-697.2815,4.0603,3.88478
115.24932,-696.81436,4.0473,3.87126
114.04804,-696.2957,4.00738,3.87984
112.86756,-695.72728,3.94286,3.91132
111.70614,-695.11404,3.85888,3.96462
110.56078,-694.46378,3.76992,4.03572
109.4281,-693.78518,3.67844,4.11656
108.30474,-693.08688,3.59168,4.20672
107.1877,-692.37658,3.51522,4.30026
106.0746,-691.66026,3.4527,4.39212
104.96368,-690.94218,3.39702,4.47822
103.85384,-690.22488,3.35966,4.55548
102.7446,-689.50922,3.33872,4.62242
101.63574,-688.79526,3.33152,4.67838
100.52706,-688.08306,3.33534,4.72272
99.4184,-687.37268,3.34746,4.7548
98.30956,-686.66414,3.36518,4.77398
97.20032,-685.9575,3.38574,4.7798
96.0905,-685.25284,3.4064,4.77226
94.97992,-684.55018,3.42448,4.75178
93.86836,-683.84956,3.4379,4.71928
92.75564,-683.15106,3.4454,4.67616
91.64158,-682.45472,3.44666,4.62408
90.526,-681.76056,3.4421,4.56472
89.40878,-681.06858,3.43292,4.49994
88.28992,-680.37866,3.4204,4.43164
87.16946,-679.69064,3.40574,4.36182
86.04754,-679.00426,3.39004,4.29262
84.9244,-678.31922,3.3743,4.22628
83.80026,-677.6352,3.35952,4.16498
82.67534,-676.9519,3.34668,4.11096
81.5499,-676.26898,3.3368,4.06642
80.42414,-675.58614,3.33086,4.03316
79.2983,-674.90306,3.32986,4.012
78.1726,-674.21942,3.33478,4.00274
77.04728,-673.53488,3.3466,4.00412
75.92256,-672.84916,3.36586,4.01392
74.79868,-672.16192,3.39272,4.02926
73.67584,-671.47286,3.42694,4.04722
72.5543,-670.78164,3.46784,4.06492
71.43428,-670.08798,3.51434,4.07842
70.316,-669.39154,3.56536,4.08374
69.1997,-668.692,3.61976,4.07764
68.08562,-667.98904,3.67644,4.05734
66.97398,-667.28238,3.73428,4.0215
65.865,-666.57166,3.79216,3.97146
64.7589,-665.85658,3.84898,3.91018
63.65592,-665.13682,3.89868,3.84148
62.5563,-664.41206,3.94454,3.77034
61.46022,-663.68202,3.98556,3.70182
60.36778,-662.9466,4.02098,3.64072
59.27894,-662.20588,4.05024,3.59098
58.1935,-661.46018,4.07802,3.55522
57.1111,-660.70998,4.09984,3.53474
56.03134,-659.95592,4.11578,3.52952
54.95374,-659.19872,4.12594,3.53846
53.87782,-658.43906,4.13042,3.55996
52.80314,-657.6776,4.1293,3.59244
51.72924,-656.91506,4.1227,3.63428
50.65566,-656.15212,4.11072,3.68388
49.58192,-655.38944,4.09346,3.73962
48.50758,-654.62772,4.07104,3.79992
47.43216,-653.86768,4.04376,3.86316
46.35522,-653.10998,4.01226,3.92774
45.27626,-652.3553,3.97752,3.99204
44.19486,-651.60436,3.94084,4.05448
43.11054,-650.85784,3.90386,4.11344
42.02284,-650.1164,3.86838,4.16734
40.9313,-649.38074,3.83618,4.21454
39.83546,-648.65156,3.80904,4.25348
38.73484,-647.92952,3.78876,4.28252
37.629,-647.2153,3.77712,4.30016
36.5177,-646.5093,3.77552,4.30534
35.401,-645.81136,3.78474,4.29774
34.27938,-645.1208,3.80492,4.27776
33.15364,-644.43644,3.83558,4.24658
32.02494,-643.75654,3.87562,4.206
30.89456,-643.07916,3.92364,4.1581
29.76384,-642.40234,3.97826,4.105
28.63406,-641.72414,4.03808,4.0488
27.50654,-641.0426,4.1017,3.99158
26.38258,-640.35578,4.16772,3.93544
25.2635,-639.66172,4.23476,3.88248
24.1506,-638.95846,4.30142,3.8348
23.0452,-638.24406,4.36632,3.79448
21.9486,-637.51656,4.42226,3.76364
20.8621,-636.77402,4.47166,3.74432
