# x_m,y_m,w_tr_right_m,w_tr_left_m
319.482,-713.0107,6.7179,6.5148
318.1645,-712.9404,6.7305,6.5097
316.8471,-712.869,6.741,6.5101
315.5298,-712.7966,6.7497,6.5151
314.2126,-712.7231,6.757,6.5238
312.8954,-712.6487,6.7632,6.5354
311.5783,-712.5733,6.7687,6.5489
310.2613,-712.4969,6.7738,6.5634
308.9443,-712.4196,6.7789,6.5782
307.6274,-712.3413,6.7843,6.593
306.3105,-712.2621,6.7904,6.6074
304.9937,-712.182,6.7973,6.6214
303.677,-712.1009,6.8049,6.6345
302.3604,-712.019,6.8132,6.6466
301.0438,-711.9363,6.822,6.6574
299.7272,-711.8526,6.8313,6.6667
298.4108,-711.7681,6.841,6.6742
297.0943,-711.6828,6.851,6.6798
295.778,-711.5967,6.8611,6.683
294.4617,-711.5098,6.8714,6.6839
293.1454,-711.4221,6.8764,6.6824
291.8292,-711.3337,6.8848,6.679
290.5131,-711.2445,6.8931,6.6739
289.197,-711.1545,6.9012,6.6675
287.8809,-711.0638,6.909,6.6602
286.5649,-710.9724,6.9164,6.6523
285.249,-710.8804,6.9234,6.6441
283.9331,-710.7876,6.9297,6.6359
282.6172,-710.6942,6.9354,6.6281
281.3014,-710.6001,6.9404,6.621
279.9857,-710.5054,6.9445,6.6149
278.67,-710.41,6.9477,6.6102
277.3543,-710.3141,6.9499,6.6072
276.0387,-710.2175,6.9509,6.6063
274.7231,-710.1204,6.9509,6.6074
273.4075,-710.0227,6.9498,6.6109
272.092,-709.9245,6.9477,6.615
270.7765,-709.8257,6.9447,6.6204
269.4611,-709.7264,6.9407,6.6269
268.1457,-709.6266,6.9358,6.6343
266.8303,-709.5263,6.9301,6.6424
265.515,-709.4255,6.9236,6.651
264.1997,-709.3243,6.9163,6.6598
262.8845,-709.2226,6.9083,6.6686
261.5692,-709.1205,6.8996,6.6773
260.254,-709.0179,6.8903,6.6857
258.9389,-708.915,6.8805,6.6934
257.6237,-708.8117,6.87,6.7003
256.3086,-708.708,6.8591,6.7063
254.9935,-708.6039,6.8478,6.7111
253.6785,-708.4995,6.836,6.7148
252.3634,-708.3947,6.8238,6.7175
251.0484,-708.2896,6.8113,6.7192
249.7334,-708.1843,6.7985,6.7201
248.4184,-708.0786,6.7855,6.7202
247.1035,-707.9727,6.7723,6.7197
245.7886,-707.8665,6.7589,6.7185
244.4737,-707.76,6.7454,6.7167
243.1588,-707.6533,6.738,6.7146
241.8439,-707.5465,6.7229,6.712
240.529,-707.4394,6.7077,6.7091
239.2142,-707.3321,6.6926,6.7061
237.8993,-707.2246,6.6776,6.7028
236.5845,-707.117,6.6627,6.6996
235.2697,-707.0093,6.6481,6.6963
233.9549,-706.9014,6.6337,6.6932
232.6401,-706.7934,6.6196,6.6902
231.3254,-706.6853,6.6059,6.6875
230.0106,-706.5771,6.5926,6.6853
228.6958,-706.4688,6.5798,6.6836
227.3811,-706.3605,6.5675,6.6826
226.0663,-706.2522,6.5558,6.6825
224.7516,-706.1438,6.5447,6.6835
223.4368,-706.0354,6.5344,6.6856
222.1221,-705.927,6.5247,6.689
220.8074,-705.8186,6.5159,6.694
219.4926,-705.7103,6.508,6.7005
218.1779,-705.602,6.5009,6.7089
216.8631,-705.4937,6.4948,6.7192
215.5484,-705.3856,6.4898,6.7315
214.2336,-705.2775,6.4858,6.7461
212.9189,-705.1695,6.4829,6.7631
211.6041,-705.0616,6.4812,6.7822
210.2894,-704.9539,6.4808,6.8027
208.9746,-704.8463,6.4816,6.824
207.6598,-704.7389,6.4838,6.8455
206.345,-704.6317,6.4874,6.8664
205.0302,-704.5246,6.4922,6.8862
203.7154,-704.4178,6.4984,6.9041
202.4006,-704.3111,6.5057,6.9195
201.0857,-704.2047,6.5141,6.9318
199.7709,-704.0986,6.5235,6.9403
198.456,-703.9927,6.5339,6.9444
197.1411,-703.8871,6.5452,6.9433
195.8262,-703.7818,6.5573,6.9365
194.5113,-703.6768,6.5702,6.9233
193.1964,-703.5721,6.5838,6.9039
191.8814,-703.4677,6.5979,6.8794
190.5664,-703.3637,6.6126,6.8505
189.2514,-703.2601,6.6277,6.8183
187.9364,-703.1568,6.6432,6.7835
186.6214,-703.0539,6.6591,6.7472
185.3063,-702.9515,6.6752,6.7103
183.9912,-702.8494,6.6834,6.6549
182.676,-702.7478,6.6985,6.6197
181.3609,-702.6467,6.7136,6.587
180.0457,-702.546,6.7287,6.5577
178.7305,-702.4458,6.7438,6.5329
177.4153,-702.346,6.7587,6.5135
176.1,-702.2464,6.773,6.5006
174.7847,-702.147,6.7867,6.4952
173.4695,-702.0475,6.7996,6.4985
172.1542,-701.9479,6.8113,6.5114
170.839,-701.8481,6.8216,6.5346
169.5238,-701.7478,6.8306,6.5665
168.2087,-701.6471,6.8381,6.6045
166.8936,-701.5456,6.8442,6.6463
165.5785,-701.4434,6.849,6.6892
164.2635,-701.3402,6.8524,6.7308
162.9486,-701.2361,6.8544,6.7686
161.6338,-701.1307,6.8552,6.8001
160.319,-701.024,6.8547,6.8229
159.0044,-700.9159,6.8529,6.8358
157.6899,-700.8061,6.8499,6.8401
156.3754,-700.6947,6.8458,6.8377
155.0612,-700.5815,6.8404,6.8303
153.747,-700.4663,6.8339,6.8195
152.433,-700.349,6.8263,6.8071
151.1191,-700.2294,6.8176,6.7949
149.8054,-700.1075,6.8079,6.7846
148.4919,-699.9831,6.7971,6.7779
147.1786,-699.8561,6.7853,6.7764
145.8654,-699.7264,6.7725,6.7821
144.5525,-699.5937,6.7588,6.7965
143.2397,-699.4581,6.7449,6.8214
141.9272,-699.3193,6.7373,6.8577
140.6149,-699.1772,6.7227,6.9011
139.3028,-699.0316,6.7119,6.9453
137.9912,-698.8816,6.7057,6.9849
136.6803,-698.7252,6.7039,7.0151
135.3706,-698.5609,6.7068,7.0265
134.0623,-698.3867,6.7143,7.0054
132.7558,-698.2012,6.7264,6.9573
131.4515,-698.0024,6.7432,6.8803
130.1495,-697.7886,6.7647,6.7909
128.8504,-697.5581,6.7781,6.7119
127.5544,-697.3092,6.7959,6.6662
126.2618,-697.0401,6.8176,6.6747
124.9731,-696.7491,6.8433,6.7121
123.6891,-696.4346,6.8717,6.7627
122.4113,-696.0951,6.8883,6.8117
121.1411,-695.7291,6.9018,6.8514
119.8799,-695.335,6.9123,6.8787
118.6291,-694.9114,6.9179,6.8852
117.3902,-694.4569,6.9165,6.8879
116.1646,-693.9698,6.8918,6.8819
114.9536,-693.4491,6.8568,6.8707
113.7564,-692.8971,6.8141,6.8662
112.5715,-692.3178,6.7796,6.8681
111.3973,-691.7152,6.7195,6.8748
110.2323,-691.0933,6.6638,6.8813
109.0748,-690.4561,6.6154,6.895
107.9233,-689.8077,6.5766,6.9138
106.7763,-689.1519,6.5501,6.9332
105.6327,-688.491,6.5363,6.9504
104.4925,-687.8251,6.5334,6.9647
103.3555,-687.1546,6.532,6.9751
102.2216,-686.4796,6.5399,6.981
101.0905,-685.8004,6.5557,6.9817
99.962,-685.1171,6.5779,6.9763
98.8362,-684.4299,6.6052,6.9641
97.7127,-683.7392,6.6361,6.9444
96.5914,-683.045,6.6691,6.8968
95.4722,-682.3476,6.7028,6.8558
94.3549,-681.6473,6.7358,6.8099
93.2394,-680.9441,6.7668,6.7608
92.1254,-680.2384,6.7954,6.7099
91.0128,-679.5303,6.8219,6.6589
89.9015,-678.8201,6.8464,6.6094
88.7913,-678.1079,6.8692,6.5629
87.6823,-677.3938,6.8902,6.5213
86.5742,-676.6779,6.9095,6.4862
85.4672,-675.9603,6.9271,6.4594
84.3612,-675.241,6.9432,6.4426
83.2561,-674.5202,6.9576,6.4376
82.1519,-673.798,6.964,6.4462
