#x_m,y_m,w_tr_right_m,w_tr_left_m
319.482,-713.0107,6.7179,6.5151
318.8225,-712.9755,6.7242,6.512600000000001
318.163,-712.9399333333334,6.7298,6.511900000000001
317.503525,-712.904025,6.734775,6.512825
316.84406,-712.8677799999999,6.739199999999999,6.51514
315.52516,-712.7953,6.748220000000001,6.5193200000000004
314.20632,-712.7218,6.755799999999999,6.527199999999999
312.88756,-712.6473,6.76228,6.537899999999999
311.56886,-712.5718,6.76802,6.55054
310.25024,-712.49532,6.77338,6.564359999999999
308.93168000000003,-712.41788,6.778700000000001,6.578739999999999
307.61318,-712.3395,6.7843,6.5932
306.29474,-712.2602,6.7904,6.60736
304.97637999999995,-712.17998,6.79712,6.620959999999999
303.65808,-712.0988799999999,6.8045,6.63376
302.33984,-712.01688,6.812520000000001,6.645519999999999
301.02166,-711.934,6.82108,6.65598
299.70354000000003,-711.8502599999999,6.83008,6.66492
298.38546,-711.7657,6.839440000000001,6.672079999999999
297.06744000000003,-711.68028,6.849079999999999,6.67724
295.74948,-711.59406,6.85892,6.68022
294.43158000000005,-711.5070400000001,6.8688400000000005,6.681
293.11374,-711.41924,6.87876,6.67966
291.79596000000004,-711.33066,6.888599999999999,6.676399999999999
290.47824,-711.24134,6.8971599999999995,6.671519999999999
289.16056000000003,-711.15128,6.90516,6.66536
287.84294,-711.0604999999999,6.912560000000001,6.65826
286.52536,-710.969,6.9192800000000005,6.650540000000001
285.20784000000003,-710.8768,6.92522,6.6425399999999994
283.89036,-710.7839200000001,6.931399999999999,6.634600000000001
282.57291999999995,-710.69036,6.936920000000001,6.62706
281.25552000000005,-710.59616,6.94168,6.62024
279.93818,-710.5013200000001,6.94558,6.6145
278.62088,-710.4058600000001,6.9485600000000005,6.610159999999999
277.30362,-710.3097799999999,6.950539999999999,6.6074600000000006
275.98642,-710.21312,6.951479999999999,6.606579999999999
274.66926,-710.11586,6.95134,6.607559999999999
273.35212,-710.01804,6.9501599999999994,6.61032
272.03502,-709.9196599999999,6.94794,6.615259999999999
270.71796,-709.82076,6.94474,6.621460000000001
269.40094000000005,-709.72134,6.940600000000001,6.62868
268.08396000000005,-709.6214,6.93556,6.63668
266.76702,-709.52098,6.92966,6.645239999999999
265.45012,-709.4200800000001,6.922960000000001,6.653560000000001
264.13325999999995,-709.31872,6.9155,6.662139999999999
262.81642,-709.2169,6.907299999999999,6.6707399999999994
261.4996,-709.11466,6.898439999999999,6.67916
260.18282,-709.01198,6.888920000000001,6.687180000000001
258.86606,-708.9089,6.8788,6.694599999999999
257.54931999999997,-708.8054199999999,6.86812,6.701220000000001
256.23262,-708.7015799999999,6.85694,6.7069
254.91595999999998,-708.5973799999999,6.84528,6.71156
253.59931999999998,-708.49282,6.83322,6.715180000000001
252.28270000000003,-708.38794,6.820780000000001,6.7177999999999995
250.9661,-708.28274,6.808,6.71948
249.64952,-708.17722,6.79492,6.720319999999999
248.33296,-708.07142,6.78158,6.7203800000000005
247.01642,-707.9653599999999,6.76802,6.719759999999999
245.69989999999999,-707.85904,6.75428,6.71852
244.38342000000003,-707.7524599999999,6.74042,6.71674
243.06694000000002,-707.6456599999999,6.7264800000000005,6.71452
241.75047999999998,-707.53864,6.7125,6.71194
240.43404,-707.43142,6.6985399999999995,6.709059999999999
239.11762,-707.324,6.68464,6.70596
237.80120000000002,-707.21642,6.67086,6.70274
236.4848,-707.1086799999999,6.65724,6.69946
235.16842000000003,-707.0008,6.64384,6.696219999999999
233.85204,-706.8928,6.6307,6.693099999999999
232.53566,-706.78468,6.617900000000001,6.6902
231.21930000000003,-706.67646,6.6065,6.68762
229.90295999999998,-706.56816,6.5952399999999995,6.685499999999999
228.5866,-706.4597799999999,6.58414,6.683960000000001
227.27026,-706.3513399999999,6.57328,6.683159999999999
225.95394000000002,-706.24288,6.56268,6.68326
224.63760000000002,-706.13438,6.55136,6.68442
223.32126,-706.02586,6.540699999999999,6.686780000000001
222.00493999999998,-705.91736,6.530799999999999,6.6905
220.68862,-705.80886,6.52166,6.69572
219.3723,-705.7004,6.5133600000000005,6.7025999999999994
218.05598,-705.592,6.505979999999999,6.7112799999999995
216.73966000000001,-705.4836600000001,6.4995400000000005,6.72192
215.42334,-705.3753800000001,6.4941,6.73468
214.10699999999997,-705.2672,6.48974,6.74958
212.79065999999997,-705.1591000000001,6.486500000000001,6.76652
211.47431999999998,-705.05112,6.484399999999999,6.785200000000001
210.15796,-704.9432800000001,6.4835400000000005,6.80518
208.84159999999997,-704.8356,6.48394,6.8258399999999995
207.52524,-704.7280800000001,6.485640000000001,6.846559999999999
206.20886000000002,-704.6207400000001,6.488639999999999,6.866639999999999
204.89247999999998,-704.5136,6.49294,6.88544
203.5761,-704.40666,6.498480000000001,6.902299999999999
202.25968,-704.2999400000001,6.505199999999999,6.916580000000001
200.94325999999998,-704.1934600000001,6.51302,6.9276
199.62682,-704.0872400000001,6.521859999999999,6.93472
198.31036,-703.98128,6.53166,6.93726
196.99388,-703.8756000000001,6.54234,6.9346000000000005
195.67739999999998,-703.7702,6.553839999999999,6.9263
194.36088,-703.6650999999999,6.5661000000000005,6.91228
193.04436,-703.56034,6.579040000000001,6.89272
191.72782,-703.4559,6.592580000000001,6.86818
190.41126,-703.3518200000001,6.606660000000001,6.83946
189.09466,-703.24812,6.6212,6.8075
187.77806,-703.1448,6.63612,6.773180000000001
186.46142,-703.04186,6.6513599999999995,6.7374600000000004
185.14476,-702.93934,6.66686,6.7012599999999996
183.82806,-702.8372400000001,6.68254,6.66548
