# x_m,y_m,w_tr_right_m,w_tr_left_m
319.482,-716.8005,3.3242,2.7527
318.82355,-716.7624,3.3335,2.751
318.1652,-716.7238333,3.341966667,2.752433333
317.506925,-716.68475,3.349625,2.7559
316.84872,-716.64518,3.3565,2.76104
315.5323,-716.56604,3.3703,2.77052
314.2161,-716.48544,3.3818,2.78486
312.9001,-716.40338,3.3911,2.80248
311.5843,-716.31992,3.39832,2.82252
310.26872,-716.23506,3.40358,2.84418
308.95334,-716.14884,3.407,2.86686
307.63816,-716.06128,3.4087,2.89004
306.32318,-715.9724,3.4088,2.91334
305.0084,-715.88222,3.40742,2.93648
303.69378,-715.79078,3.40468,2.95922
302.37936,-715.69812,3.4007,2.98128
301.0651,-715.60424,3.39598,3.00242
299.75102,-715.50918,3.38972,3.0224
298.4371,-715.41298,3.38202,3.04094
297.12336,-715.31564,3.373,3.05782
295.80978,-715.21718,3.36278,3.07286
294.49636,-715.11764,3.3511,3.086
293.1831,-715.01706,3.33902,3.0973
291.86998,-714.91544,3.32668,3.10696
290.55702,-714.81282,3.31418,3.11526
289.24418,-714.70922,3.30166,3.12252
287.9315,-714.60468,3.28926,3.12908
286.61894,-714.4992,3.2771,3.13524
285.30652,-714.3928,3.2653,3.14134
283.9942,-714.28554,3.25402,3.14766
282.68202,-714.17742,3.24336,3.15456
281.36994,-714.06848,3.23346,3.16236
280.05798,-713.95874,3.22444,3.17136
278.74614,-713.84826,3.21644,3.1819
277.4344,-713.73702,3.20954,3.19424
276.12276,-713.62506,3.2038,3.2085
274.81122,-713.5124,3.1992,3.22472
273.49978,-713.39908,3.19572,3.24284
272.18842,-713.2851,3.19326,3.26268
270.87714,-713.1705,3.19174,3.284
269.56594,-713.05532,3.19106,3.3066
268.25482,-712.93958,3.19114,3.33024
266.94376,-712.8233,3.19186,3.3547
265.63278,-712.7065,3.19316,3.37974
264.32188,-712.58922,3.19492,3.40516
263.01102,-712.47148,3.19706,3.43072
261.70024,-712.3533,3.19948,3.4562
260.3895,-712.2347,3.2021,3.4814
259.0788,-712.11572,3.2048,3.50608
257.76814,-711.99638,3.20752,3.53002
256.45754,-711.87672,3.21014,3.55304
255.14696,-711.75674,3.21258,3.57502
253.83642,-711.6365,3.21476,3.59588
252.5259,-711.516,3.21658,3.61562
251.21542,-711.39526,3.21792,3.63428
249.90496,-711.2743,3.21874,3.65194
248.5945,-711.15318,3.2189,3.66866
247.28406,-711.0319,3.2185,3.6845
245.97364,-710.9105,3.21676,3.69954
244.66322,-710.789,3.2136,3.71386
243.35278,-710.66742,3.20892,3.72752
242.04236,-710.5458,3.20272,3.74058
240.73192,-710.42414,3.19478,3.75312
239.42146,-710.30248,3.18586,3.7652
238.11098,-710.18086,3.17608,3.77688
236.8005,-710.0593,3.16556,3.78824
235.48998,-709.9378,3.15444,3.79934
234.17944,-709.81642,3.14292,3.81026
232.86888,-709.69518,3.13116,3.82108
231.55828,-709.57408,3.1193,3.8319
230.24762,-709.45318,3.1075,3.8428
228.93692,-709.33248,3.09596,3.85392
227.62618,-709.21202,3.0848,3.8654
226.31538,-709.0918,3.0742,3.87736
225.00452,-708.97188,3.06432,3.88996
223.69362,-708.85226,3.05534,3.90334
222.38264,-708.733,3.0474,3.91762
221.0716,-708.61408,3.04068,3.93296
219.76048,-708.49556,3.03532,3.94948
218.44928,-708.37746,3.03148,3.96732
217.138,-708.2598,3.02934,3.98664
215.82664,-708.1426,3.02904,4.0076
214.51518,-708.0259,3.03076,4.03026
213.20364,-707.90972,3.03466,4.0546
211.892,-707.79408,3.0409,4.08042
210.58026,-707.67902,3.04964,4.10736
209.26842,-707.56454,3.06104,4.13488
207.95646,-707.4507,3.0752,4.16236
206.64438,-707.3375,3.09218,4.18914
205.3322,-707.22498,3.11202,4.21452
204.01988,-707.11314,3.13464,4.23784
202.70744,-707.00204,3.15998,4.25846
201.39488,-706.89168,3.18796,4.27568
200.08218,-706.7821,3.21848,4.28884
198.76934,-706.67332,3.25144,4.2973
197.45638,-706.56536,3.28678,4.30038
196.14328,-706.45826,3.32442,4.29748
194.83002,-706.35204,3.36424,4.28832
193.5166,-706.24672,3.40618,4.2729
192.20302,-706.14234,3.45014,4.24802
190.88928,-706.03892,3.49604,4.21744
189.57536,-705.93648,3.54376,4.18214
188.26128,-705.83504,3.59324,4.14308
186.94704,-705.73464,3.6444,4.10128
185.63262,-705.6353,3.69714,4.06126
184.318,-705.53704,3.75138,4.02088
183.0032,-705.4399,3.80704,3.98104
181.68822,-705.3439,3.86404,3.94268
180.37304,-705.24906,3.92226,3.9067
179.05768,-705.15534,3.98158,3.87404
177.74214,-705.0627,4.04182,3.84572
176.42646,-704.97096,4.10272,3.82282
175.11064,-704.87994,4.16396,3.80646
173.79474,-704.78942,4.21908,3.7978
172.4788,-704.6991,4.27362,3.7977
171.16288,-704.60874,4.32716,3.80634
169.847,-704.51808,4.37934,3.82314
168.53124,-704.42686,4.42974,3.84684
167.21562,-704.3348,4.48402,3.87548
165.90018,-704.24168,4.53584,3.90674
164.58498,-704.14718,4.58474,3.93822
163.27006,-704.05108,4.63024,3.96758
161.95544,-703.95312,4.67186,3.99254
160.64118,-703.85302,4.70916,4.01144
159.32732,-703.75052,4.74164,4.02346
158.0139,-703.6454,4.76884,4.02864
156.70098,-703.53734,4.79028,4.02784
155.3886,-703.42612,4.8055,4.02272
154.0768,-703.31146,4.81402,4.01512
152.76564,-703.1931,4.81538,4.0069
151.45514,-703.07078,4.8091,3.99994
150.14534,-702.94426,4.79472,3.9961
148.8363,-702.81324,4.7718,3.99722
147.52806,-702.67748,4.73984,4.0052
146.22066,-702.53674,4.69844,4.02188
144.91416,-702.39072,4.64756,4.0491
143.60858,-702.23918,4.58766,4.08798
142.30398,-702.08186,4.51968,4.13804
141.0004,-701.91852,4.45356,4.19714
139.69782,-701.74892,4.38168,4.2615
138.39618,-701.57298,4.30604,4.32562
137.0954,-701.39066,4.2287,4.38302
135.79526,-701.20198,4.15184,4.4271
134.49558,-701.00704,4.06928,4.4512
133.19614,-700.80598,3.9929,4.44102
131.89668,-700.5989,3.9252,4.40246
130.59698,-700.3859,3.86872,4.34184
129.29684,-700.16712,3.82596,4.27048
127.996,-699.94268,3.79942,4.2002
126.69428,-699.71258,3.79142,4.14852
125.39204,-699.47584,3.80284,4.11182
124.09032,-699.23004,3.83266,4.08568
122.7909,-698.9713,3.87792,4.06188
121.49628,-698.6943,3.92782,4.03454
120.20966,-698.39242,3.97802,3.99826
118.93442,-698.05858,4.02128,3.95648
117.67398,-697.6857,4.05034,3.91556
116.43158,-697.267,4.06008,3.88384
115.20952,-696.79808,4.04618,3.87142
114.00868,-696.27762,4.00534,3.8809
112.82862,-695.70752,3.94004,3.91334
111.66754,-695.09278,3.8555,3.96756
110.52242,-694.4413,3.76626,4.03946
109.38986,-693.76176,3.67474,4.12052
108.26652,-693.0628,3.58816,4.2107
107.14942,-692.35204,3.51202,4.3041
106.03618,-691.63546,3.44992,4.3957
104.92508,-690.91724,3.39492,4.48142
103.81504,-690.19984,3.35822,4.5582
102.70558,-689.48408,3.33788,4.62464
101.5965,-688.77004,3.33116,4.68006
100.4876,-688.05774,3.33536,4.72382
99.3787,-687.34726,3.34778,4.75528
98.2696,-686.63864,3.36568,4.77382
97.16012,-685.93194,3.38632,4.779
96.05004,-685.2272,3.40696,4.7708
94.93918,-684.52448,3.42492,4.7497
93.82736,-683.8238,3.43814,4.71664
92.71438,-683.12522,3.44542,4.67302
91.60002,-682.4288,3.44642,4.6205
90.48414,-681.73458,3.44166,4.56082
89.36662,-681.04252,3.43232,4.4958
88.24744,-680.35252,3.4197,4.42734
87.12668,-679.66442,3.405,4.35748
86.00448,-678.97796,3.3893,4.28836
84.88106,-678.29282,3.3736,4.22218
83.75666,-677.60868,3.35888,4.16116
82.6315,-676.92526,3.34616,4.10754
81.5058,-676.2422,3.33644,4.06352
80.3798,-675.5592,3.3307,4.03084
79.25372,-674.87594,3.32994,4.01028
78.1278,-674.19212,3.33518,4.00158
77.00226,-673.5074,3.34732,4.00344
75.87732,-672.82148,3.36692,4.01356
74.75324,-672.13404,3.39414,4.02906
73.63024,-671.44476,3.4287,4.04704
72.50852,-670.75332,3.4699,4.06458
71.38832,-670.0594,3.51666,4.07878
70.2699,-669.3627,3.56788,4.08406
69.15346,-668.66288,3.62246,4.07774
68.03922,-667.95964,3.67926,4.0571
66.92744,-667.25266,3.73716,4.02088
65.81834,-666.54162,3.79508,3.96948
64.71212,-665.8262,3.8519,3.90756
63.60904,-665.10608,3.90132,3.83848
62.50934,-664.38094,3.94686,3.76722
61.41318,-663.65052,3.98754,3.69886
60.32066,-662.91472,4.02256,3.63818
59.23174,-662.17362,4.0514,3.58906
58.1462,-661.42756,4.07894,3.55404
57.0637,-660.67702,4.10052,3.53436
55.98382,-659.92266,4.11622,3.52992
54.90608,-659.16516,4.12614,3.53956
53.83002,-658.40524,4.13036,3.56168
52.75516,-657.64356,4.129,3.5947
51.68106,-656.88082,4.12216,3.637
50.60726,-656.1177,4.10992,3.68698
49.53328,-655.3549,4.09242,3.74304
48.45866,-654.5931,4.06976,3.80358
47.38296,-653.83298,4.04226,3.86698
46.3057,-653.07524,4.01058,3.93162
45.22642,-652.32058,3.9757,3.99592
44.14466,-651.56966,3.93896,4.05826
43.05996,-650.82318,3.90202,4.11702
41.97186,-650.08184,3.86664,4.17062
40.8799,-649.34632,3.83464,4.21746
39.7836,-648.6173,3.8078,4.25592
38.68252,-647.89548,3.7879,4.2844
37.5762,-647.18152,3.77672,4.3014
36.4644,-646.47576,3.77564,4.3059
35.34722,-645.77804,3.7854,4.2976
34.22516,-645.08766,3.80614,4.27696
33.09902,-644.4034,3.83732,4.24518
31.96998,-643.72352,3.87782,4.20408
30.83932,-643.04608,3.92624,4.15576
29.70838,-642.3691,3.9812,4.10232
28.57844,-641.69064,4.04128,4.04588
27.45084,-641.00876,4.10512,3.98852
26.32686,-640.32148,4.17128,3.93236
25.20782,-639.62686,4.23842,3.87948
24.09502,-638.92296,4.3051,3.83198
22.9898,-638.2078,4.36996,3.79194
21.89342,-637.47942,4.42552,3.76148
20.80722,-636.7359,4.47448,3.74264
19.7325,-635.97546,4.5155,3.73672
18.67044,-635.1967,4.54772,3.74488
17.6222,-634.39862,4.57076,3.76326
16.58888,-633.58056,4.5908,3.78962
15.5715,-632.74226,4.60428,3.82068
14.57104,-631.88366,4.60942,3.85284
13.58854,-631.00472,4.60718,3.88162
12.62494,-630.10536,4.59852,3.90652
11.68128,-629.18554,4.5844,3.92192
10.75858,-628.24516,4.56588,3.92684
9.85794,-627.2841,4.54736,3.92256
8.98048,-626.30216,4.52516,3.91198
8.12744,-625.29914,4.49958,3.89956
7.30016,-624.27482,4.46992,3.89384
6.50026,-623.22908,4.43446,3.90396
5.72958,-622.16182,4.39496,3.93072
4.98972,-621.07336,4.34474,3.97732
4.27942,-619.9655,4.2836,4.04154
3.59372,-618.84194,4.2155,4.11478
2.92394,-617.70816,4.14844,4.1787
2.2615,-616.56944,4.08504,4.22072
1.60242,-615.42844,4.03606,4.22852
0.95012,-614.28398,3.99708,4.1981
0.3156,-613.13092,3.96428,4.11912
-0.28768,-611.96274,3.91426,4.01308
-0.8499,-610.77478,3.84018,3.89188
-1.3689,-609.56636,3.74554,3.76246
-1.84956,-608.34036,3.64226,3.6275
-2.30132,-607.10194,3.54,3.5031
-2.73292,-605.8558,3.46488,3.37982
-3.15014,-604.60504,3.4263,3.25876
-3.55574,-603.35104,3.4276,3.14232
-3.95034,-602.09408,3.46698,3.02336
-4.33428,-600.83424,3.52654,2.91212
-4.70794,-599.57164,3.61066,2.80838
-5.07162,-598.30634,3.71392,2.71194
-5.42568,-597.03846,3.8309,2.62254
-5.77048,-595.7681,3.9562,2.54984
-6.10636,-594.49534,4.0976,2.5
-6.43364,-593.22028,4.23926,2.5
-6.7527,-591.94304,4.37532,2.5
-7.06388,-590.6637,4.501,2.5
-7.3675,-589.38236,4.6129,2.5
-7.66392,-588.09912,4.70902,2.5
-7.9535,-586.81406,4.78876,2.5
-8.23658,-585.52728,4.85274,2.5
-8.51348,-584.2389,4.90186,2.5
-8.78458,-582.949,4.93704,2.5
-9.0502,-581.65768,4.95916,2.5
-9.3107,-580.36504,4.96916,2.5
-9.5664,-579.07118,4.97032,2.5
-9.81768,-577.77618,4.96136,2.5
-10.06486,-576.48014,4.94318,2.5
-10.30832,-575.18318,4.91664,2.5
-10.54836,-573.88538,4.8826,2.5
-10.78536,-572.58684,4.83956,2.5
-11.01966,-571.28768,4.79058,2.5
-11.25158,-569.98796,4.73654,2.5
-11.48148,-568.6878,4.67836,2.5
