# x_m,y_m,w_tr_right_m,w_tr_left_m
319.4402,-712.939,6.687,5.0868
318.7859,-712.84985,6.6389,5.10635
318.1314667,-712.7611667,6.590866667,5.123066667
317.476975,-712.673,6.543025,5.137075
316.82238,-712.58536,6.49544,5.14844
315.5132,-712.41006,6.40042,5.17132
314.20374,-712.23626,6.30632,5.18642
312.89404,-712.06398,6.21348,5.1941
311.58406,-711.8932,6.1222,5.19468
310.27384,-711.72388,6.03282,5.18864
308.96338,-711.55602,5.94566,5.17668
307.65268,-711.38962,5.86104,5.1596
306.34172,-711.22466,5.7792,5.13842
305.03054,-711.06112,5.70028,5.11428
303.71912,-710.899,5.62434,5.0884
302.40744,-710.7383,5.55138,5.06194
301.09554,-710.579,5.48128,5.03612
299.78342,-710.42108,5.41392,5.01208
298.47106,-710.26454,5.3492,4.99106
297.15848,-710.10936,5.287,4.97418
295.8457,-709.95554,5.2272,4.9623
294.5327,-709.80306,5.16968,4.95594
293.2195,-709.6519,5.11434,4.95526
291.9061,-709.50206,5.06104,4.96002
290.5925,-709.35352,5.00968,4.96968
289.27872,-709.20626,4.96014,4.9836
287.96474,-709.06028,4.91232,5.00116
286.65056,-708.91558,4.86608,5.02172
285.3362,-708.77212,4.82134,5.04464
284.02166,-708.62992,4.77796,5.0693
282.70692,-708.48896,4.73582,5.09508
281.39202,-708.3492,4.6948,5.12132
280.07696,-708.21066,4.6548,5.1474
278.76172,-708.07332,4.6157,5.17274
277.44632,-707.93716,4.5774,5.1969
276.13076,-707.80218,4.53982,5.21966
274.81504,-707.66838,4.50294,5.24098
273.49916,-707.53572,4.46672,5.26104
272.18314,-707.40422,4.43118,5.28018
270.86696,-707.27384,4.39632,5.29876
269.55064,-707.14456,4.36218,5.31716
268.23418,-707.0164,4.32876,5.33574
266.9176,-706.88934,4.29608,5.35488
265.60088,-706.76334,4.26416,5.37492
264.28404,-706.63842,4.23302,5.39624
262.96708,-706.51456,4.20268,5.4192
261.64998,-706.39174,4.17314,5.44418
260.33276,-706.26996,4.14442,5.47154
259.01544,-706.14922,4.11654,5.50164
257.698,-706.02948,4.08952,5.53486
256.38046,-705.91076,4.06336,5.57148
255.06282,-705.79302,4.03808,5.61166
253.74508,-705.67624,4.01372,5.65536
252.42724,-705.56044,3.99028,5.7078
251.10932,-705.4456,3.96778,5.76326
249.7913,-705.33168,3.94624,5.82126
248.4732,-705.2187,3.92568,5.88128
247.15502,-705.10666,3.9061,5.94284
245.83676,-704.9955,3.88752,6.00004
244.51842,-704.88526,3.86996,6.05774
243.2,-704.7759,3.85344,6.11552
241.88152,-704.66742,3.83798,6.17292
240.56298,-704.55978,3.8236,6.22948
239.24438,-704.453,3.81032,6.28476
237.92572,-704.34706,3.79816,6.33832
236.60702,-704.24196,3.78716,6.38968
235.28828,-704.13766,3.77734,6.4384
233.96948,-704.03418,3.76874,6.48406
232.65064,-703.93148,3.76136,6.52624
231.33176,-703.82956,3.75526,6.56456
230.01284,-703.7284,3.75044,6.5987
228.69388,-703.628,3.74694,6.62836
227.3749,-703.52834,3.74478,6.65324
226.0559,-703.42944,3.744,6.67308
224.73688,-703.33124,3.74462,6.6876
223.41786,-703.23376,3.74668,6.69654
222.09882,-703.13698,3.7502,6.69962
220.77978,-703.04088,3.7552,6.69656
219.46072,-702.94546,3.7617,6.6871
218.14166,-702.8507,3.76974,6.67096
216.8226,-702.7566,3.77934,6.64786
215.50354,-702.66314,3.79052,6.61752
214.18448,-702.57032,3.80332,6.5797
212.86544,-702.4781,3.81778,6.53412
211.54642,-702.3865,3.8339,6.48076
210.22742,-702.29548,3.85172,6.41988
208.90846,-702.20504,3.87126,6.3521
207.58952,-702.11518,3.8925,6.27832
206.2706,-702.02588,3.91542,6.19976
204.95172,-701.93712,3.93696,6.11776
203.63288,-701.8489,3.95958,6.03364
202.31408,-701.7612,3.98318,5.94874
200.99532,-701.67402,4.00768,5.86436
199.67662,-701.58734,4.03298,5.78186
198.35798,-701.50114,4.062,5.70256
197.03938,-701.41544,4.0921,5.62776
195.72084,-701.3302,4.1232,5.55862
194.40236,-701.2454,4.1552,5.49588
193.08394,-701.16104,4.18802,5.43982
191.76558,-701.07714,4.22154,5.39028
190.4473,-700.99364,4.25568,5.34672
189.1291,-700.91056,4.29034,5.30826
187.811,-700.82788,4.32542,5.27406
186.49298,-700.74558,4.36082,5.24326
185.17506,-700.66364,4.39644,5.215
183.85722,-700.58206,4.43218,5.18842
182.53946,-700.50084,4.46794,5.16266
181.2218,-700.41996,4.50364,5.13688
179.90426,-700.33938,4.53914,5.11022
178.5868,-700.25906,4.57432,5.08188
177.26944,-700.17888,4.60898,5.05106
175.95218,-700.09872,4.6429,5.01706
174.63498,-700.0184,4.67584,4.97914
173.31782,-699.93778,4.70754,4.93664
172.0007,-699.85664,4.73776,4.8891
170.6836,-699.77484,4.76634,4.83664
169.3665,-699.69218,4.79316,4.77998
168.0494,-699.60848,4.81812,4.72046
166.73228,-699.52356,4.84118,4.65998
165.41512,-699.43726,4.86234,4.60088
164.09792,-699.34938,4.88158,4.5455
162.78064,-699.25974,4.89886,4.49618
161.46328,-699.16818,4.91416,4.45524
160.14582,-699.0745,4.92746,4.42488
158.82824,-698.97852,4.93874,4.4064
157.51052,-698.88006,4.94796,4.40016
156.19266,-698.77896,4.9551,4.40546
154.87462,-698.67504,4.96016,4.42064
153.55642,-698.56812,4.96312,4.44318
152.23804,-698.458,4.96394,4.4704
150.91944,-698.34454,4.9626,4.4996
149.60062,-698.22752,4.9591,4.52812
148.28156,-698.10678,4.95442,4.5529
146.96224,-697.98214,4.94706,4.56948
145.64264,-697.85344,4.93712,4.5749
144.32276,-697.72046,4.92498,4.56674
143.00258,-697.58306,4.91136,4.5436
141.68216,-697.44084,4.8961,4.50572
140.36174,-697.29296,4.88132,4.45634
139.04178,-697.13794,4.86728,4.39884
137.72294,-696.9738,4.85372,4.3377
136.4061,-696.79792,4.83974,4.27802
135.0923,-696.60738,4.82406,4.22526
133.78254,-696.39912,4.80536,4.18448
132.4779,-696.17016,4.78606,4.1579
131.17942,-695.91748,4.75848,4.14358
129.88812,-695.63808,4.72104,4.13846
128.60504,-695.32894,4.67216,4.1373
127.33124,-694.98708,4.61018,4.13434
126.06768,-694.60992,4.53994,4.12152
124.81526,-694.19592,4.45378,4.09666
123.57472,-693.74466,4.35168,4.05882
122.3467,-693.25674,4.23424,4.00962
121.1317,-692.73384,4.10286,3.95204
119.93016,-692.17832,3.94934,3.89462
118.7425,-691.59254,3.80596,3.84328
117.56904,-690.97896,3.65502,3.8047
116.4094,-690.34048,3.4992,3.78218
115.26258,-689.68046,3.34188,3.77608
114.12688,-689.00266,3.1871,3.78382
112.99992,-688.31136,3.02204,3.80122
111.87876,-687.61116,2.8712,3.82068
110.76044,-686.9067,2.73904,3.83552
109.64224,-686.20224,2.62926,3.8403
108.52206,-685.50102,2.54402,3.83168
107.39856,-684.80512,2.5,3.80842
106.27114,-684.11548,2.5,3.77148
105.1399,-683.43194,2.5,3.72354
104.0054,-682.75354,2.5,3.66824
102.86832,-682.07924,2.5,3.60926
101.7293,-681.408,2.50956,3.55036
100.58898,-680.73882,2.56062,3.4952
99.44802,-680.07062,2.62024,3.44704
98.30706,-679.4024,2.68552,3.40826
97.16676,-678.73312,2.7536,3.38046
96.02774,-678.06176,2.82192,3.3643
94.89066,-677.38726,2.88826,3.35968
93.75614,-676.70864,2.95072,3.36606
92.62474,-676.025,3.00792,3.38272
91.49682,-675.33578,3.05908,3.40858
90.3726,-674.64066,3.10376,3.44228
89.2521,-673.93958,3.14186,3.48212
88.13518,-673.23278,3.17358,3.52606
87.02164,-672.52062,3.19928,3.57196
85.91126,-671.80342,3.2193,3.61766
84.80384,-671.08152,3.23398,3.661
83.69916,-670.35528,3.24368,3.69996
82.59702,-669.62502,3.24876,3.73302
81.4972,-668.89108,3.24954,3.75928
80.39952,-668.15382,3.2464,3.77838
79.30374,-667.41358,3.23968,3.7906
78.20966,-666.67072,3.22972,3.79666
77.11708,-665.92558,3.21868,3.7974
76.02578,-665.17848,3.2047,3.7936
74.93556,-664.42978,3.18808,3.78608
73.8462,-663.67982,3.16908,3.77398
72.7575,-662.92892,3.14794,3.7595
71.66924,-662.17744,3.12308,3.74354
70.58124,-661.42574,3.09692,3.72684
69.49326,-660.67414,3.06966,3.70998
68.4051,-659.92298,3.04158,3.69498
67.31656,-659.17264,3.0129,3.68062
66.22742,-658.42342,2.98386,3.66678
65.13748,-657.67568,2.9547,3.6533
64.04652,-656.92976,2.92568,3.64002
62.95438,-656.18596,2.89694,3.62686
61.86088,-655.44448,2.86862,3.61376
60.76592,-654.7055,2.84078,3.6007
59.66938,-653.96912,2.81338,3.58774
58.5712,-653.23538,2.78632,3.57496
57.47134,-652.5043,2.75952,3.56238
56.36974,-651.7759,2.73288,3.55006
55.26634,-651.0502,2.70626,3.53806
54.1611,-650.32722,2.67958,3.52642
53.05396,-649.60698,2.65272,3.51516
51.94484,-648.88948,2.62556,3.50436
50.83372,-648.17476,2.598,3.49406
49.72052,-647.46286,2.57,3.48428
48.60518,-646.75378,2.54172,3.47508
47.48768,-646.04752,2.5136,3.46652
46.36794,-645.34414,2.5,3.45864
45.2459,-644.64364,2.5,3.45146
44.12152,-643.94604,2.5,3.44508
42.99474,-643.25136,2.5,3.43952
41.86548,-642.55964,2.5,3.43482
40.73372,-641.87086,2.5,3.4309
39.59944,-641.18502,2.5,3.42742
38.46284,-640.5018,2.5,3.42402
