# x_m,y_m,w_tr_right_m,w_tr_left_m
319.482,-716.8005,3.3241,2.753
318.82365,-716.76245,3.33345,2.751
318.1653667,-716.7238667,3.3419,2.752333333
317.50715,-716.684775,3.34955,2.755775
316.849,-716.6452,3.35642,2.76088
315.5327,-716.56606,3.37022,2.77024
314.21662,-716.48544,3.3817,2.7846
312.90076,-716.4034,3.391,2.80222
311.5851,-716.31994,3.39822,2.82224
310.26966,-716.2351,3.40348,2.84392
308.95442,-716.1489,3.4069,2.8666
307.63938,-716.06136,3.4086,2.88976
306.32452,-715.97248,3.4087,2.91306
305.00986,-715.88234,3.40732,2.93622
303.69538,-715.79092,3.40458,2.95896
302.3811,-715.69826,3.4006,2.98104
301.06698,-715.6044,3.39592,3.0022
299.75304,-715.50936,3.3897,3.0222
298.43928,-715.41314,3.38204,3.04076
297.12568,-715.3158,3.37306,3.05764
295.81222,-715.21736,3.36288,3.07268
294.49894,-715.11784,3.35122,3.08584
293.1858,-715.01726,3.33914,3.09716
291.8728,-714.91566,3.3268,3.10682
290.55996,-714.81304,3.31432,3.11514
289.24728,-714.70944,3.30182,3.12242
287.93472,-714.60488,3.2894,3.12898
286.6223,-714.49942,3.27724,3.13514
285.31002,-714.39306,3.26544,3.14124
283.99784,-714.28582,3.25414,3.14756
282.68578,-714.17774,3.24346,3.15446
281.37384,-714.06884,3.23356,3.16226
280.06202,-713.95912,3.22454,3.17126
278.7503,-713.84862,3.21654,3.1818
277.4387,-713.7374,3.20962,3.19414
276.1272,-713.62544,3.20386,3.2084
274.8158,-713.51278,3.19924,3.22462
273.50448,-713.39946,3.19574,3.24274
272.19326,-713.28552,3.19326,3.26256
270.88212,-713.17094,3.19174,3.28388
269.57106,-713.05578,3.19106,3.30648
268.26006,-712.94006,3.19112,3.3301
266.94916,-712.8238,3.19184,3.35456
265.6383,-712.707,3.19312,3.37962
264.32752,-712.58974,3.19486,3.40504
263.0168,-712.47202,3.19698,3.4306
261.70614,-712.35386,3.1994,3.4561
260.39552,-712.23528,3.202,3.4813
259.08496,-712.11632,3.2047,3.50598
257.77444,-711.99698,3.20742,3.52994
256.46396,-711.87732,3.21004,3.55298
255.15352,-711.75736,3.21248,3.57498
253.84312,-711.63712,3.21466,3.59586
252.53276,-711.51662,3.21648,3.61562
251.2224,-711.3959,3.21782,3.63428
249.91206,-711.27496,3.21862,3.65194
248.60174,-711.15384,3.21878,3.66866
247.29144,-711.03258,3.21844,3.68452
245.98114,-710.9112,3.21676,3.69958
244.67086,-710.78972,3.21366,3.71392
243.36058,-710.66816,3.20906,3.7276
242.0503,-710.54654,3.2029,3.74068
240.73998,-710.4249,3.19496,3.75322
239.42966,-710.30326,3.18604,3.7653
238.11932,-710.18164,3.17624,3.77698
236.80896,-710.06008,3.1657,3.78834
235.49858,-709.9386,3.1546,3.79946
234.18818,-709.81722,3.14308,3.8104
232.87774,-709.69598,3.1313,3.82122
231.56726,-709.5749,3.11944,3.83204
230.25674,-709.454,3.10766,3.84296
228.94618,-709.33332,3.0961,3.85408
227.63556,-709.21288,3.08494,3.86554
226.3249,-709.09268,3.07434,3.87752
225.01418,-708.97276,3.06446,3.89012
223.7034,-708.85316,3.05546,3.90348
222.39254,-708.7339,3.0475,3.91774
221.08164,-708.615,3.04074,3.93308
219.77066,-708.4965,3.03536,3.94958
218.4596,-708.37842,3.0315,3.96742
217.14846,-708.26078,3.02934,3.98672
215.83724,-708.1436,3.02904,4.00766
214.52592,-708.0269,3.03074,4.0303
213.2145,-707.91072,3.03462,4.05462
211.903,-707.79508,3.04084,4.08042
210.5914,-707.68,3.04954,4.10736
209.2797,-707.56552,3.0609,4.13488
207.96788,-707.45168,3.07504,4.16236
206.65594,-707.33848,3.092,4.18914
205.3439,-707.22596,3.1118,4.21456
204.03172,-707.11414,3.1344,4.23792
202.71942,-707.00304,3.15972,4.25858
201.407,-706.89268,3.18766,4.27586
200.09446,-706.7831,3.21814,4.2891
198.78176,-706.67432,3.25108,4.29762
197.46892,-706.56638,3.2864,4.30078
196.15594,-706.45928,3.32398,4.29798
194.8428,-706.35306,3.36378,4.28892
193.5295,-706.24776,3.40568,4.2704
192.21606,-706.14338,3.4496,4.24544
190.90246,-706.03994,3.49544,4.21476
189.58868,-705.9375,3.54316,4.17934
188.27474,-705.83608,3.59262,4.14016
186.96064,-705.73568,3.64376,4.10142
185.64634,-705.63634,3.69648,4.06142
184.33188,-705.5381,3.7507,4.02106
183.01722,-705.44096,3.80632,3.98122
181.70238,-705.34494,3.86328,3.94282
180.38732,-705.25008,3.92148,3.90678
179.07208,-705.15636,3.98078,3.87404
177.75666,-705.0637,4.041,3.84564
176.4411,-704.97196,4.1019,3.82264
175.12542,-704.88096,4.16314,3.80616
173.80968,-704.79044,4.2183,3.79738
172.4939,-704.70014,4.27286,3.79716
171.17812,-704.6098,4.32646,3.80566
169.8624,-704.51916,4.37868,3.82236
168.54676,-704.42794,4.42912,3.846
167.23126,-704.3359,4.48342,3.8746
165.91594,-704.24278,4.53528,3.90584
164.60086,-704.14832,4.58422,3.93736
163.28604,-704.05226,4.62976,3.9668
161.97156,-703.95434,4.67144,3.99186
160.65742,-703.85428,4.70878,4.0109
159.3437,-703.75184,4.74132,4.02308
158.03042,-703.64674,4.76856,4.0284
156.71764,-703.53872,4.79006,4.02772
155.40538,-703.42754,4.80534,4.0227
154.09372,-703.31294,4.81394,4.01516
152.78268,-703.19464,4.81538,4.00698
151.4723,-703.07238,4.80922,4.00002
150.16264,-702.94592,4.79496,3.99614
148.85372,-702.81498,4.77216,3.9972
147.5456,-702.67932,4.74034,4.00506
146.23832,-702.53866,4.6991,4.02158
144.93194,-702.39274,4.64834,4.04862
143.62648,-702.2413,4.58856,4.0873
142.322,-702.08408,4.5207,4.13716
141.01854,-701.92082,4.4547,4.19616
139.71608,-701.75134,4.3829,4.2605
138.41456,-701.57552,4.30732,4.3247
137.11388,-701.3933,4.23002,4.38232
135.81388,-701.20474,4.15314,4.42678
134.51432,-701.00992,4.0705,4.45138
133.215,-700.80896,3.994,4.4416
131.91568,-700.60198,3.92616,4.4034
130.61614,-700.3891,3.86948,4.34296
129.31614,-700.17042,3.8265,4.27152
128.01546,-699.94608,3.7997,4.20094
126.7139,-699.7161,3.7914,4.149
125.4118,-699.4795,3.80252,4.11208
124.11018,-699.23388,3.83206,4.0859
122.81084,-698.9754,3.8771,4.06226
121.51626,-698.69876,3.92694,4.03518
120.22962,-698.39734,3.97718,3.999
118.95432,-698.06408,4.0206,3.95726
117.69374,-697.69192,4.04996,3.91624
116.45116,-697.27404,4.06016,3.88428
115.22888,-696.80598,4.04668,3.87128
114.02782,-696.2864,4.0063,3.88032
112.84754,-695.71712,3.94136,3.91228
111.6863,-695.10312,3.85708,3.96604
110.54106,-694.45224,3.76796,4.03754
109.40844,-693.77316,3.67644,4.1185
108.2851,-693.07452,3.58974,4.20868
107.16804,-692.364,3.5134,4.30216
106.05486,-691.64754,3.45106,4.3939
104.94386,-690.92938,3.39576,4.47982
103.83392,-690.21202,3.35876,4.55686
102.72456,-689.4963,3.33814,4.62356
101.61558,-688.7823,3.33122,4.67926
100.5068,-688.07004,3.33526,4.72332
99.398,-687.3596,3.34754,4.75508
98.28902,-686.65104,3.36536,4.77394
97.17966,-685.94438,3.38598,4.77944
96.06972,-685.23966,3.40664,4.77156
94.959,-684.53696,3.42464,4.75076
93.84732,-683.83632,3.43796,4.71798
92.73446,-683.13778,3.44536,4.6746
91.62024,-682.4414,3.44648,4.6223
90.5045,-681.74722,3.44182,4.5628
89.38712,-681.0552,3.43256,4.4979
88.2681,-680.36524,3.41998,4.42952
87.14748,-679.67716,3.4053,4.35968
86.02542,-678.99074,3.3896,4.29052
