# x_m,y_m,w_tr_right_m,w_tr_left_m
319.4402,-712.939,6.6863,5.0868
318.7857,-712.8498,6.63815,5.10635
318.1311333,-712.7611,6.5901,5.123066667
317.47645,-712.672925,6.542225,5.137075
316.8217,-712.58526,6.49462,5.14844
315.51218,-712.40992,6.39954,5.17134
314.2024,-712.23608,6.3054,5.18646
312.89234,-712.06376,6.21252,5.19416
311.58204,-711.89292,6.12122,5.19476
310.27148,-711.72356,6.0318,5.18874
308.96068,-711.55566,5.94462,5.17678
307.64962,-711.38924,5.85998,5.15972
306.33832,-711.22424,5.7781,5.13854
305.02678,-711.06068,5.69916,5.11442
303.715,-710.89854,5.62322,5.08856
302.40298,-710.7378,5.55024,5.06212
301.09074,-710.57846,5.48012,5.0363
299.77828,-710.42052,5.41276,5.0123
298.4656,-710.26394,5.34802,4.99128
297.1527,-710.10872,5.28582,4.9744
295.83958,-709.95486,5.22602,4.96254
294.52626,-709.80232,5.16852,4.9562
293.21272,-709.65112,5.11318,4.95552
291.89898,-709.50124,5.0599,4.9603
290.58504,-709.35266,5.00854,4.96998
289.2709,-709.20538,4.95902,4.98392
287.95656,-709.05938,4.9112,5.0015
286.64204,-708.91464,4.865,5.02208
285.32734,-708.77116,4.82028,5.04502
284.01244,-708.62894,4.77692,5.0697
282.69738,-708.48794,4.7348,5.09548
281.38214,-708.34816,4.6938,5.12174
280.06674,-708.2096,4.6538,5.14784
278.75114,-708.07224,4.6147,5.1732
277.4354,-707.93606,4.5764,5.19738
276.1195,-707.80106,4.53884,5.22016
274.80344,-707.66724,4.50196,5.2415
273.48722,-707.53456,4.46576,5.2616
272.17086,-707.40302,4.43022,5.28076
270.85434,-707.2726,4.39538,5.29938
269.53768,-707.1433,4.36124,5.3178
268.22088,-707.0151,4.32784,5.3364
266.90394,-706.888,4.29518,5.35554
265.58688,-706.76198,4.2633,5.3756
264.2697,-706.63704,4.23218,5.39694
262.95238,-706.51316,4.20186,5.41994
261.63494,-706.39034,4.17236,5.44496
260.3174,-706.26854,4.14368,5.47236
258.99974,-706.14778,4.11582,5.5025
257.68196,-706.02802,4.08884,5.53574
256.36408,-705.90928,4.06274,5.5724
255.0461,-705.79152,4.03752,5.61742
253.728,-705.67474,4.0132,5.66608
252.40982,-705.55892,3.98982,5.71816
251.09154,-705.44406,3.96738,5.77324
249.77318,-705.33014,3.94588,5.83084
248.45474,-705.21714,3.92536,5.88566
247.13622,-705.10508,3.90584,5.94188
245.8176,-704.99392,3.88734,5.99908
244.49892,-704.88366,3.86984,6.0568
243.18016,-704.77428,3.8534,6.1146
241.86134,-704.66578,3.83802,6.172
240.54246,-704.55812,3.82372,6.22858
239.22352,-704.45132,3.81052,6.28386
237.90452,-704.34536,3.79846,6.33742
236.58548,-704.24022,3.78756,6.38878
235.26638,-704.1359,3.77784,6.43752
233.94724,-704.0324,3.76932,6.48318
232.62806,-703.9297,3.76204,6.52538
231.30884,-703.82778,3.75604,6.56372
229.98958,-703.72662,3.75132,6.59788
228.6703,-703.62622,3.74792,6.62754
227.35098,-703.52656,3.74588,6.65244
226.03164,-703.42762,3.74522,6.67228
224.71228,-703.3294,3.74596,6.68682
223.3929,-703.2319,3.74814,6.69576
222.0735,-703.1351,3.75178,6.69884
220.7541,-703.039,3.7569,6.6958
219.4347,-702.94358,3.76352,6.68634
218.1153,-702.84882,3.77168,6.6702
216.7959,-702.75472,3.78142,6.64712
215.4765,-702.66124,3.79274,6.6168
214.15712,-702.56838,3.8057,6.57898
212.83774,-702.47614,3.8203,6.53342
211.51838,-702.38452,3.83658,6.48006
210.19904,-702.29348,3.85454,6.41918
208.87974,-702.20304,3.87176,6.35142
207.56044,-702.11318,3.89018,6.27766
206.2412,-702.02388,3.9098,6.19914
204.92198,-701.93512,3.93054,6.11718
203.6028,-701.8469,3.95236,6.0331
202.28364,-701.7592,3.97762,5.94822
200.96454,-701.672,4.00428,5.86388
199.64548,-701.5853,4.03222,5.7814
198.32648,-701.4991,4.06138,5.70212
197.00754,-701.41338,4.09162,5.62736
195.68866,-701.32812,4.12286,5.55826
194.36984,-701.24332,4.155,5.49554
193.05108,-701.15896,4.18794,5.43952
191.7324,-701.07502,4.22158,5.39002
190.41378,-700.9915,4.25584,5.34648
189.09526,-700.9084,4.29062,5.30806
187.77682,-700.8257,4.3258,5.2739
186.45846,-700.74338,4.3613,5.24312
185.14018,-700.66144,4.39702,5.21488
183.822,-700.57986,4.43286,5.18832
182.5039,-700.49864,4.46872,5.1626
181.1859,-700.41774,4.5045,5.13684
179.86802,-700.33716,4.5401,5.11022
178.55024,-700.25682,4.57534,5.08192
177.23254,-700.17662,4.61006,5.05116
175.91492,-700.09644,4.64404,5.0172
174.59738,-700.01612,4.67702,4.97936
173.27988,-699.93546,4.70874,4.93692
171.96242,-699.8543,4.739,4.88946
170.645,-699.77246,4.7676,4.83708
169.32758,-699.68974,4.79444,4.7805
168.01014,-699.60598,4.81944,4.72106
166.69268,-699.521,4.84254,4.6607
165.37518,-699.43462,4.86374,4.60172
164.05762,-699.34666,4.883,4.54648
162.74,-699.25694,4.9003,4.4973
161.4223,-699.16528,4.91562,4.45652
160.10448,-699.0715,4.92896,4.42632
158.78654,-698.97542,4.94026,4.40802
157.46848,-698.87686,4.94952,4.40194
156.15026,-698.77566,4.9567,4.40742
154.83188,-698.67162,4.9618,4.42278
153.51334,-698.56458,4.9648,4.44548
152.1946,-698.45434,4.96566,4.47288
150.87564,-698.34074,4.96438,4.50404
149.55648,-698.22356,4.96136,4.53298
148.23708,-698.10266,4.9557,4.55672
146.91742,-697.97784,4.94736,4.57228
145.59748,-697.84894,4.93646,4.57666
144.27726,-697.71578,4.92338,4.56572
142.95674,-697.57818,4.90844,4.54138
141.63596,-697.43576,4.89338,4.5038
140.3152,-697.28762,4.87886,4.45478
138.99492,-697.13228,4.86514,4.39772
137.6758,-696.96772,4.85192,4.33712
136.3587,-696.79134,4.8383,4.27808
135.04468,-696.60014,4.823,4.22608
133.73476,-696.39114,4.80468,4.18602
132.43,-696.16132,4.7845,4.15886
131.13142,-695.90764,4.75604,4.14404
129.84008,-695.6271,4.71772,4.13854
128.557,-695.31672,4.66794,4.1371
127.28322,-694.97346,4.60506,4.13414
126.01974,-694.5948,4.53374,4.1212
124.76742,-694.17926,4.4465,4.09628
123.52702,-693.72644,4.3433,4.05838
122.29918,-693.23698,4.2248,4.00912
121.08438,-692.71264,4.0924,3.95144
119.88308,-692.15574,3.93936,3.8955
118.6957,-691.56866,3.79482,3.84376
117.52248,-690.95388,3.64278,3.8047
116.36306,-690.31432,3.48594,3.78156
115.21644,-689.65334,3.32772,3.77468
114.08084,-688.97476,3.17216,3.78144
112.95386,-688.28284,3.00822,3.79948
111.8326,-687.5822,2.8587,3.81936
110.71408,-686.87748,2.72806,3.83442
109.59554,-686.17292,2.61992,3.83922
108.47496,-685.4717,2.5364,3.83048
107.35102,-684.77586,2.5,3.80704
106.22314,-684.08632,2.5,3.76988
105.09144,-683.40284,2.5,3.72174
103.95652,-682.72444,2.5,3.6663
