# x_m,y_m,w_tr_right_m,w_tr_left_m
319.482,-713.0107,6.7179,6.5148
319.1527,-712.9932,6.7212,6.5131499999999996
318.8234333333333,-712.9756000000001,6.7242999999999995,6.5120000000000005
318.494175,-712.9579,6.727225,6.5113
318.16492,-712.94012,6.72998,6.5110600000000005
317.83566666666667,-712.9222666666666,6.732566666666667,6.511233333333333
317.50641428571424,-712.9043142857143,6.734999999999999,6.511785714285715
317.177175,-712.8862875,6.7373,6.5126875
316.8479333333333,-712.8681666666666,6.739477777777777,6.513922222222223
316.51869999999997,-712.84996,6.7415400000000005,6.51546
315.86021999999997,-712.81377,6.74606,6.51752
315.20176,-712.77732,6.750190000000001,6.520560000000001
314.54332,-712.7406199999999,6.75399,6.52448
313.88489,-712.70368,6.75749,6.52916
313.22648,-712.66649,6.76074,6.53449
312.56809,-712.62904,6.76379,6.54036
311.90971,-712.59136,6.76669,6.546670000000001
311.25135,-712.55342,6.76947,6.55333
310.59301,-712.51525,6.77217,6.56024
309.93468,-712.47684,6.77484,6.56733
309.27637000000004,-712.4381900000001,6.77752,6.57453
308.61808,-712.39931,6.78027,6.581779999999999
307.9598,-712.3601900000001,6.7831,6.5890200000000005
307.30154,-712.32083,6.78605,6.596220000000001
306.64329000000004,-712.28124,6.78895,6.603320000000001
305.98506,-712.24143,6.79195,6.6103
305.32685000000004,-712.20138,6.795050000000001,6.61713
304.66865,-712.16112,6.79827,6.623780000000001
304.01047000000005,-712.12063,6.801609999999999,6.63023
303.35231,-712.07992,6.805070000000001,6.63643
302.69415999999995,-712.03899,6.808630000000001,6.642360000000001
302.03602,-711.99783,6.8122799999999994,6.64799
301.3779,-711.95646,6.81601,6.65328
300.7198,-711.91488,6.81982,6.658199999999999
300.06171,-711.8730800000001,6.823869999999999,6.662730000000001
299.40362999999996,-711.83107,6.82803,6.66683
298.74557,-711.78886,6.83229,6.67048
298.08752,-711.7464299999999,6.8366299999999995,6.673640000000001
297.42949,-711.7038,6.84104,6.67628
296.77147,-711.6609599999999,6.84551,6.67839
296.11347,-711.61792,6.850029999999999,6.67995
295.45547999999997,-711.57469,6.85459,6.680960000000001
294.7975,-711.53126,6.859179999999999,6.681430000000001
294.13953000000004,-711.4876300000001,6.86378,6.68121
293.48158,-711.44381,6.86839,6.68041
292.82365,-711.39979,6.87299,6.67907
292.16573,-711.35558,6.87757,6.67722
291.50783,-711.31118,6.882119999999999,6.674899999999999
290.84993,-711.26659,6.886629999999999,6.67215
290.19205,-711.22182,6.89108,6.669029999999999
289.53418,-711.17687,6.895479999999999,6.66557
288.87633,-711.1317300000001,6.89979,6.66181
288.21849,-711.08641,6.90402,6.6578
287.56066,-711.0409099999999,6.908149999999999,6.653740000000001
286.90285,-710.99524,6.912170000000001,6.64957
286.24504,-710.9494,6.9160699999999995,6.6453299999999995
285.58725,-710.90338,6.919840000000001,6.64105
284.92946,-710.85719,6.92347,6.63679
284.27169,-710.81083,6.92695,6.63258
283.61393000000004,-710.76431,6.93026,6.62846
282.95618,-710.7176099999999,6.9332899999999995,6.62447
282.29843999999997,-710.67076,6.936109999999999,6.62067
281.64072,-710.62374,6.938689999999999,6.61708
280.98301000000004,-710.57656,6.94103,6.6137500000000005
280.32531,-710.52922,6.943130000000001,6.610729999999999
279.66762,-710.48172,6.94496,6.60805
279.00994000000003,-710.43407,6.946520000000001,6.605760000000001
278.35228,-710.38627,6.947800000000001,6.603869999999999
277.69462000000004,-710.3383200000001,6.9488,6.60242
277.03697,-710.2902099999999,6.949509999999999,6.60142
276.37934,-710.2419600000001,6.950030000000001,6.600880000000001
275.72172,-710.1935599999999,6.950279999999999,6.6008
275.06409999999994,-710.1450199999999,6.950270000000001,6.601179999999999
274.40648999999996,-710.09634,6.95,6.60201
273.74888999999996,-710.04752,6.94946,6.60327
273.09130999999996,-709.99856,6.94867,6.604940000000001
272.43373,-709.94946,6.947629999999999,6.60698
271.77616,-709.90023,6.946340000000001,6.60938
271.11861,-709.85087,6.9448099999999995,6.6121099999999995
270.46107,-709.80138,6.943050000000001,6.615139999999999
269.80353,-709.7517599999999,6.94105,6.61845
269.146,-709.70201,6.93883,6.62201
268.48848,-709.6521399999999,6.93639,6.62579
267.83097,-709.60214,6.93373,6.629770000000001
267.17347,-709.55202,6.9308700000000005,6.633920000000001
266.51597000000004,-709.5017799999999,6.927810000000001,6.638210000000001
265.85848999999996,-709.45142,6.92454,6.642620000000001
265.20101,-709.40094,6.9210899999999995,6.647119999999999
264.54354,-709.35034,6.917440000000001,6.651680000000001
263.88608,-709.2996300000001,6.91361,6.656280000000001
263.22862,-709.24881,6.909610000000001,6.66089
262.57117,-709.19788,6.9054400000000005,6.6654800000000005
261.91373,-709.1468400000001,6.9011,6.67003
261.2563,-709.0957000000001,6.896599999999999,6.674510000000001
260.59888,-709.04445,6.89194,6.67889
259.94147000000004,-708.9931,6.887130000000001,6.683160000000001
259.28406000000007,-708.94165,6.88218,6.6872799999999994
258.62666,-708.8901,6.87709,6.6912199999999995
257.96927,-708.83846,6.8718699999999995,6.69509
257.31188000000003,-708.78672,6.86682,6.698690000000001
256.65450999999996,-708.73489,6.861610000000001,6.702029999999999
255.99714000000003,-708.6829700000001,6.85625,6.70508
255.33978000000002,-708.63096,6.85075,6.70784
254.68242,-708.5788600000001,6.84511,6.710299999999999
