# v_mps,ax_max_machines_mps2
10.0,10.085877462988849
10.06006006006006,10.183529932933602
10.12012012012012,10.281286515433154
10.18018018018018,10.379128212619749
10.24024024024024,10.477036243757816
10.3003003003003,10.574992044462052
10.36036036036036,10.672977265915497
10.42042042042042,10.770973774087611
10.48048048048048,10.868963648952315
10.54054054054054,10.966929183706117
10.6006006006006,11.064852883986196
10.66066066066066,11.162717467088427
10.72072072072072,11.260505861185498
10.78078078078078,11.358201204544962
10.84084084084084,11.455786844747347
10.9009009009009,11.5532463379042
10.96096096096096,11.65056344787621
11.02102102102102,11.747722145491174
11.08108108108108,11.844706607762248
11.14114114114114,11.941501217105875
11.2012012012012,12.038090560559917
11.26126126126126,12.134459429001762
11.32132132132132,12.230592816366348
11.381381381381381,12.326475918864274
11.441441441441441,12.42209413419985
11.501501501501501,12.517433060789218
11.561561561561561,12.612478496978364
11.621621621621621,12.707216440261275
11.681681681681681,12.801633086497944
11.741741741741741,12.8957148291325
11.801801801801801,12.989448258411228
11.861861861861861,13.082820160600726
11.921921921921921,13.175817517205902
11.981981981981981,13.268427504188097
12.042042042042041,13.360637491183159
12.102102102102101,13.452435040719509
12.162162162162161,13.543807907436186
12.222222222222221,13.634744037301042
12.282282282282281,13.725231566828667
12.342342342342342,13.815258822298528
12.402402402402402,13.904814318973118
12.462462462462462,13.993886760315924
12.522522522522522,14.082465037209557
12.582582582582582,14.170538227173818
12.642642642642642,14.258095593583798
12.702702702702702,14.345126584887911
12.762762762762762,14.431620833826008
12.822822822822822,14.517568156647458
12.882882882882882,14.6029585523292
12.942942942942942,14.687782201793798
13.003003003003002,14.772029467127604
13.063063063063062,14.855690890798712
13.123123123123122,14.938757194875215
13.183183183183182,15.02121928024303
13.243243243243244,15.103068225824245
13.303303303303304,15.184295287794972
13.363363363363364,15.264891898803583
13.423423423423424,15.344849667188688
13.483483483483484,15.424160376197273
13.543543543543544,15.502815983202776
13.603603603603604,15.580808618923033
13.663663663663664,15.658130586638576
13.723723723723724,15.734774361410576
13.783783783783784,15.810732589298894
13.843843843843844,15.885998086580232
13.903903903903904,15.96056383896621
13.963963963963964,16.03442300082135
14.024024024024024,16.10756889438133
14.084084084084084,16.179995008970835
14.144144144144144,16.25169500022178
14.204204204204204,16.322662689291437
14.264264264264265,16.392892062080318
14.324324324324325,16.462377268450467
14.384384384384385,16.531112621443352
14.444444444444445,16.599092596498096
14.504504504504505,16.666311830669418
14.564564564564565,16.732765121845855
14.624624624624625,16.79844742796772
14.684684684684685,16.86335386624517
14.744744744744745,16.927479712376446
14.804804804804805,16.990820399765752
14.864864864864865,17.053371518741443
14.924924924924925,17.11512881577409
14.984984984984985,17.17608819269453
15.045045045045045,17.23624570591198
15.105105105105105,17.295597565632036
15.165165165165165,17.354140135074896
15.225225225225225,17.41186992969325
15.285285285285285,17.468783616390507
15.345345345345345,17.524878012738828
15.405405405405405,17.580150086197207
15.465465465465465,17.634596953329446
15.525525525525525,17.68821587902242
15.585585585585585,17.74100427570402
15.645645645645645,17.79295970256127
15.705705705705705,17.844079864758392
15.765765765765765,17.894362612654955
15.825825825825826,17.943805941023747
15.885885885885886,17.992407988269097
15.945945945945946,18.040167035644885
16.006006006006004,18.08708150647251
16.066066066066064,18.133149965359056
16.126126126126124,18.17837111741532
16.186186186186184,18.22274380747405
16.246246246246244,18.26626701930776
16.306306306306304,18.308939874846995
16.366366366366364,18.350761633398363
16.426426426426428,18.391731690862567
16.486486486486488,18.431849578952605
16.546546546546548,18.471114964411647
16.606606606606608,18.509527648231295
16.666666666666668,18.547087564869592
16.726726726726728,18.583794781469134
16.786786786786788,18.619649497075013
16.846846846846848,18.654652041853073
16.906906906906908,18.68880287630788
16.966966966966968,18.722102590500818
17.027027027027028,18.754551903268215
17.087087087087088,18.78615166143934
17.147147147147148,18.816902839054574
17.207207207207208,18.846806536583358
17.26726726726727,18.87586398014238
17.32732732732733,18.904076520713687
17.38738738738739,18.931445633362568
17.44744744744745,18.957972916455855
17.50750750750751,18.9836600908798
17.56756756756757,19.008508999258467
17.62762762762763,19.032521605171283
17.68768768768769,19.05569999237171
17.74774774774775,19.07804636400483
17.80780780780781,19.09956304182585
17.86786786786787,19.120252465417778
17.92792792792793,19.140117191409754
17.98798798798799,19.159159892695044
18.04804804804805,19.17738335764912
18.10810810810811,19.19479048934779
18.16816816816817,19.21138430478523
18.22822822822823,19.227167934091998
18.28828828828829,19.242144619753237
18.34834834834835,19.25631771582675
18.40840840840841,19.26969068716083
18.46846846846847,19.28226710861265
18.52852852852853,19.294050664266326
18.58858858858859,19.305045146650674
18.64864864864865,19.315254455957625
18.70870870870871,19.3246825992601
18.76876876876877,19.333333689730317
18.82882882882883,19.341211945857506
18.88888888888889,19.34832169066629
18.94894894894895,19.354667350934697
19.00900900900901,19.360253456412178
19.06906906906907,19.365084639037732
19.12912912912913,19.36916563215795
19.18918918918919,19.372501269745037
19.24924924924925,19.375096485615085
19.30930930930931,19.376956312645852
19.36936936936937,19.37808588199528
19.42942942942943,19.378490422319008
19.48948948948949,19.37817525898892
19.54954954954955,19.377145813311035
19.60960960960961,19.375407601743508
19.66966966966967,19.37296623511483
19.72972972972973,19.36982741784199
19.78978978978979,19.365996947148247
19.84984984984985,19.3614807122814
19.90990990990991,19.356284693732093
19.96996996996997,19.350414962451435
20.03003003003003,19.343877679069298
20.09009009009009,19.336679093112554
20.15015015015015,19.32882554222278
20.21021021021021,19.320323451374726
20.27027027027027,19.31117933209409
20.33033033033033,19.301399781675865
20.39039039039039,19.290991482402095
