# v_mps,ax_max_machines_mps2
9,10
12,15
18.67699454,21.28225433
18.86757611,21.26922558
19.05815769,21.25986854
19.24873927,21.25385901
19.43932084,21.25087276
19.62990242,21.25058559
19.820484,21.25267327
20.01106557,21.25681158
20.20164715,21.26267632
20.39222873,21.26994327
20.5828103,21.2782882
20.77339188,21.28738691
20.96397346,21.29691517
21.15455504,21.30654877
21.34513661,21.31596349
21.53571819,21.32483513
21.72629977,21.33283945
21.91688134,21.33965225
22.10746292,21.34494931
22.2980445,21.3484064
22.48862607,21.34969933
22.67920765,21.34850386
22.86978923,21.34449579
23.0603708,21.3373509
23.25095238,21.32674496
23.44153396,21.31235377
23.63211553,21.29385311
23.82269711,21.27091875
24.01327869,21.2432265
24.20386027,21.21045212
24.39444184,21.17227141
24.58502342,21.12836014
24.775605,21.0783941
24.96618657,21.02204907
25.15676815,20.95900085
25.19771459,15.61085645
25.45483412,15.59694653
25.71195366,15.58571379
25.9690732,15.57691791
26.22619273,15.57031859
26.48331227,15.5656755
26.74043181,15.56274833
26.99755134,15.56129676
27.25467088,15.56108049
27.51179042,15.56185919
27.76890995,15.56339255
28.02602949,15.56544026
28.28314903,15.56776199
28.54026856,15.57011744
28.7973881,15.5722663
29.05450764,15.57396823
29.31162717,15.57498294
29.56874671,15.57507011
29.82586625,15.57398942
30.08298578,15.57150055
30.34010532,15.56736319
30.59722486,15.56133703
30.85434439,15.55318175
31.11146393,15.54265704
31.36858346,15.52952258
31.625703,15.51353806
31.88282254,15.49446316
32.13994207,15.47205756
32.39706161,15.44608096
32.65418115,15.41629304
32.91130068,15.38245347
33.16842022,15.34432196
33.42553976,15.30165817
33.68265929,15.25422181
33.74979546,12.33064451
34.09418113,12.31269211
34.43856679,12.29666012
34.78295246,12.2823691
35.12733813,12.26963965
35.4717238,12.25829234
35.81610947,12.24814776
36.16049513,12.23902648
36.5048808,12.23074908
36.84926647,12.22313615
37.19365214,12.21600825
37.53803781,12.20918599
37.88242347,12.20248992
38.22680914,12.19574064
38.57119481,12.18875873
38.91558048,12.18136475
39.25996614,12.17337931
39.60435181,12.16462296
39.94873748,12.1549163
40.29312315,11.1440799
40.63750882,11.13193435
40.98189448,11.11830022
41.32628015,11.1029981
41.4289697,7.825174954
41.85171429,7.801539506
42.27445887,7.779375562
42.69720346,7.758536959
43.11994805,7.738877533
43.54269264,7.720251122
43.96543723,7.702511563
44.38818182,7.685512691
44.81092641,7.669108345
45.233671,7.653152361
45.65641558,7.637498576
46.07916017,7.622000827
46.50190476,7.606512951
46.92464935,7.590888785
47.34739394,7.574982165
47.77013853,7.558646929
48.19288312,7.541736914
48.61562771,7.524105955
49.03837229,7.505607892
49.46111688,7.486096559
49.88386147,7.465425794
50.06325591,5.729438963
50.57410546,5.697433521
51.08495501,5.666517785
51.59580456,5.6365708
52.10665411,5.607471612
52.61750366,5.579099266
53.12835321,5.551332807
53.63920276,5.524051281
54.15005231,5.497133732
54.66090186,5.470459207
55.17175141,5.44390675
55.68260096,5.417355407
56.19345051,5.390684223
56.70430006,5.363772243
57.21514961,5.336498513
57.72599916,5.308742078
58.23684871,5.280381983
58.74769826,5.251297273
59.25854781,5.221366995
59.76939736,5.190470192
60.28024691,5.158485911
60.79109646,5.125293196
61.30194601,5.090771094
61.34674359,4.566655389
61.97273077,4.52079987
62.59871795,4.475631108
63.22470513,4.431050395
63.85069231,4.386959025
64.47667949,4.343258289
65.10266667,4.29984948
65.72865385,4.256633891
66.35464103,4.213512814
66.98062821,4.17038754
67.60661538,4.127159364
68.23260256,4.083729577
68.85858974,4.039999472
69.48457692,3.995870341
70.1105641,3.951243476
70.73655128,3.906020171
71.36253846,3.860101717
71.98852564,3.813389408
72.61451282,3.765784534
73.2405,3.71718839
73.86648718,3.667502267
74.49247436,3.616627458
75.11846154,3.564465255
75.74444872,3.510916951
76.3704359,3.455883838
76.99642308,3.399267209
77.62241026,3.340968356
78.24839744,3.280888572
78.87438462,3.218929149
79.50037179,3.154991379
80.12635897,3.088976555
80.75234615,3.02078597
81.37833333,2.950320915
82.00432051,2.877482684
82.63030769,2.802172569
83.25629487,2.724291861
83.88228205,2.643741855
84.50826923,2.560423842
85.13425641,2.474239114
85.76024359,2.385088964
86.38623077,2.292874685
87.01221795,2.197497569
87.63820513,2.098858909
88.26419231,1.996859996
88.89017949,1.891402124
89.51616667,1.782386584
90.14215385,1.66971467
90.76814103,1.553287674
91.39412821,1.433006887
200,1
