# v_mps,ax_max_machines_mps2
10.0,8.169560745020968
10.062062062062061,8.251297400611177
10.124124124124124,8.333123553473127
10.186186186186186,8.415022234356046
10.248248248248249,8.496976674487101
10.31031031031031,8.578970304825317
10.372372372372372,8.660986755315282
10.434434434434435,8.743009854141011
10.496496496496496,8.825023626979732
10.558558558558559,8.90701229625573
10.62062062062062,8.988960280394057
10.682682682682684,9.070852193074469
10.744744744744745,9.152672842485131
10.806806806806806,9.234407230576478
10.86886886886887,9.316040552315018
10.93093093093093,9.397558194937096
10.992992992992994,9.478945737202762
11.055055055055055,9.560188948649532
11.117117117117118,9.641273788846206
11.17917917917918,9.7221864066467
11.24124124124124,9.802913139443824
11.303303303303304,9.883440512423109
11.365365365365365,9.963755237816587
11.427427427427428,10.043844214156628
11.48948948948949,10.123694525529725
11.551551551551551,10.203293440830324
11.613613613613614,10.282628413014606
11.675675675675675,10.361687078354313
11.737737737737739,10.440457255690534
11.7997997997998,10.518926945687546
11.861861861861861,10.597084330086588
11.923923923923924,10.67491777095969
11.985985985985986,10.752415809963464
12.048048048048049,10.829567167592938
12.11011011011011,10.90636074243529
12.172172172172171,10.982785610423763
12.234234234234235,11.058831024091413
12.296296296296296,11.134486411824897
12.358358358358359,11.209741377118307
12.42042042042042,11.284585697826996
12.482482482482482,11.359009325421349
12.544544544544545,11.433002384240597
12.606606606606608,11.506555170746644
12.66866866866867,11.57965815277785
12.73073073073073,11.652301968802867
12.792792792792794,11.724477427174412
12.854854854854855,11.796175505383106
12.916916916916918,11.867387349311242
12.97897897897898,11.938104272486639
13.04104104104104,12.008317755336435
13.103103103103104,12.078019444440839
13.165165165165165,12.14720115178703
13.227227227227228,12.215854854022915
13.28928928928929,12.2839726917109
13.35135135135135,12.351546968581799
13.413413413413414,12.418570150788517
13.475475475475475,12.485034866159943
13.537537537537538,12.550933903454773
13.5995995995996,12.616260211615199
13.661661661661661,12.68100689902087
13.723723723723724,12.745167232742567
13.785785785785786,12.808734637796096
13.847847847847849,12.871702696396067
13.90990990990991,12.93406514720968
13.971971971971971,12.99581588461058
14.034034034034034,13.056948957932594
14.096096096096097,13.117458570723633
14.158158158158159,13.177339079999415
14.22022022022022,13.236584995497289
14.282282282282281,13.295190978930075
14.344344344344345,13.353151843239884
14.406406406406408,13.410462551851841
14.468468468468469,13.46711821792797
14.53053053053053,13.52311410362095
14.592592592592592,13.578445619328011
14.654654654654655,13.633108322944608
14.716716716716718,13.68709791911833
14.77877877877878,13.740410258502687
14.84084084084084,13.793041337010873
14.902902902902902,13.844987295069648
14.964964964964965,13.89624441687305
15.027027027027028,13.9468091296363
15.08908908908909,13.996678002849551
15.15115115115115,14.04584774753169
15.213213213213214,14.094315215484178
15.275275275275275,14.142077398544862
15.337337337337338,14.189131427841717
15.3993993993994,14.235474573046737
15.461461461461461,14.281104241629697
15.523523523523524,14.326017978111954
15.585585585585587,14.370213463320258
15.647647647647648,14.413688513640585
15.70970970970971,14.456441080271937
15.771771771771771,14.498469248480102
15.833833833833834,14.539771236851585
15.895895895895897,14.580345396547198
15.957957957957959,14.620190210556073
16.02002002002002,14.659304292949416
16.08208208208208,14.697686388134267
16.144144144144143,14.735335370107286
16.206206206206208,14.772250241708681
16.26826826826827,14.808430133875879
16.33033033033033,14.84387430489744
16.39239239239239,14.878582139666776
16.454454454454456,14.912553148936055
16.516516516516518,14.9457869685699
16.57857857857858,14.978283358799276
16.64064064064064,15.010042203475276
16.7027027027027,15.041063509322889
16.764764764764763,15.071347405194874
16.826826826826828,15.100894141325522
16.88888888888889,15.129704088584521
16.95095095095095,15.157777737730612
17.013013013013015,15.18511569866558
17.075075075075077,15.211718699687983
17.137137137137138,15.23758758674691
17.1991991991992,15.262723322695908
17.26126126126126,15.287126986546639
17.323323323323322,15.310799772722833
17.385385385385387,15.333742990313992
17.44744744744745,15.355958062329243
17.50950950950951,15.377446524951106
17.57157157157157,15.398210026789368
17.633633633633636,15.418250328134851
17.695695695695697,15.437569300213227
17.75775775775776,15.456168924438758
17.81981981981982,15.47405129166828
17.88188188188188,15.491218601454738
17.943943943943943,15.507673161301282
18.006006006006004,15.523417385914904
18.06806806806807,15.538453796460193
18.13013013013013,15.552785019813408
18.192192192192195,15.566413787815929
18.254254254254256,15.5793429365284
18.316316316316318,15.591575405484237
18.37837837837838,15.60311423694368
18.44044044044044,15.613962575147463
18.5025025025025,15.624123665570615
18.564564564564563,15.633600854176384
18.626626626626628,15.642397586669967
18.68868868868869,15.65051740775221
18.75075075075075,15.657963960373593
18.812812812812815,15.664740984988052
18.874874874874877,15.670852318806563
18.936936936936938,15.676301895051138
18.998998998999,15.681093742208654
19.06106106106106,15.685231983284437
19.123123123123122,15.688720835056355
19.185185185185183,15.691564607328438
19.24724724724725,15.693767702184752
19.30930930930931,15.69533461324314
19.371371371371374,15.696269924909185
19.433433433433436,15.696578311629793
19.495495495495497,15.696264537147202
19.55755755755756,15.695333453752694
19.61961961961962,15.693790001540378
19.68168168168168,15.691639207661
19.743743743743742,15.688886185575958
19.805805805805804,15.685536134310757
19.86786786786787,15.681594337709067
19.92992992992993,15.67706616368642
19.991991991991995,15.671957063484111
20.054054054054056,15.66627257092292
20.116116116116117,15.660018301656951
20.17817817817818,15.653199952427382
20.24024024024024,15.64582330031646
20.3023023023023,15.637894202000988
20.364364364364363,15.629418593006529
20.426426426426428,15.620402486960842
20.48848848848849,15.610851974847854
20.55055055055055,15.600773224261598
20.612612612612615,15.590172478659754
20.674674674674677,15.579056056617642
20.736736736736738,15.567430351081896
